,state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration,sample_duration_code,sample_duration_type,pollutant_standard,year,quarter,units_of_measure,event_type,observation_count,observation_percent,arithmetic_mean,minimum_value,maximum_value,quarterly_criteria_met,actual_days_gt_std,estimated_days_gt_std,valid_samples,valid_day_count,scheduled_samples,percent_days,percent_one_value,monitoring_agency_code,monitoring_agency,local_site_name,address,state,county,city,tribal_code,tribal_land,cbsa_code,cbsa,date_of_last_change
60,36,001,0012,42101,1,42.68075,-73.75733,WGS84,Carbon monoxide,1 HOUR,1,O,CO 1-hour 1971,2019,1,Parts per million,No Events,2120,98.0,0.209,0.156,0.885,Y,0.0,,90.0,90.0,2160.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,,,10580,"Albany-Schenectady-Troy, NY",2021-11-02
61,36,001,0012,42101,1,42.68075,-73.75733,WGS84,Carbon monoxide,1 HOUR,1,O,CO 1-hour 1971,2019,2,Parts per million,No Events,2098,96.0,0.1726,0.102,1.467,Y,0.0,,90.0,90.0,2184.0,98.9,99.0,0768,New York State Department Of Environmental Conservation,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,,,10580,"Albany-Schenectady-Troy, NY",2021-11-02
62,36,001,0012,42101,1,42.68075,-73.75733,WGS84,Carbon monoxide,1 HOUR,1,O,CO 1-hour 1971,2019,3,Parts per million,No Events,2151,97.0,0.1993,0.115,0.516,Y,0.0,,92.0,92.0,2208.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,,,10580,"Albany-Schenectady-Troy, NY",2021-11-02
63,36,001,0012,42101,1,42.68075,-73.75733,WGS84,Carbon monoxide,1 HOUR,1,O,CO 1-hour 1971,2019,4,Parts per million,No Events,1756,80.0,0.2172,0.143,0.91,Y,0.0,,75.0,75.0,2208.0,81.5,82.0,0768,New York State Department Of Environmental Conservation,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,,,10580,"Albany-Schenectady-Troy, NY",2021-11-02
64,36,001,0012,42101,1,42.68075,-73.75733,WGS84,Carbon monoxide,8-HR RUN AVG END HOUR,Z,C,CO 8-hour 1971,2019,1,Parts per million,No Events,2098,97.0,0.2093,0.1,0.5,Y,0.0,,90.0,90.0,2160.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,,,10580,"Albany-Schenectady-Troy, NY",2021-11-02
65,36,001,0012,42101,1,42.68075,-73.75733,WGS84,Carbon monoxide,8-HR RUN AVG END HOUR,Z,C,CO 8-hour 1971,2019,2,Parts per million,No Events,2095,96.0,0.1744,0.1,0.4,Y,0.0,,90.0,90.0,2184.0,98.9,99.0,0768,New York State Department Of Environmental Conservation,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,,,10580,"Albany-Schenectady-Troy, NY",2021-11-02
66,36,001,0012,42101,1,42.68075,-73.75733,WGS84,Carbon monoxide,8-HR RUN AVG END HOUR,Z,C,CO 8-hour 1971,2019,3,Parts per million,No Events,2143,97.0,0.1986,0.1,0.4,Y,0.0,,92.0,92.0,2208.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,,,10580,"Albany-Schenectady-Troy, NY",2021-11-02
67,36,001,0012,42101,1,42.68075,-73.75733,WGS84,Carbon monoxide,8-HR RUN AVG END HOUR,Z,C,CO 8-hour 1971,2019,4,Parts per million,No Events,1730,78.0,0.2138,0.1,0.7,Y,0.0,,76.0,76.0,2208.0,82.6,83.0,0768,New York State Department Of Environmental Conservation,LOUDONVILLE,LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,New York,Albany,Albany,,,10580,"Albany-Schenectady-Troy, NY",2021-11-02
68,36,005,0110,42401,1,40.816,-73.902,WGS84,Sulfur dioxide,1 HOUR,1,O,SO2 1-hour 2010,2019,1,Parts per billion,No Events,2119,98.0,0.6691,0.2,7.2,Y,0.0,,90.0,90.0,2160.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-11-02
69,36,005,0133,42401,1,40.8679,-73.87809,WGS84,Sulfur dioxide,1 HOUR,1,O,SO2 1-hour 2010,2019,1,Parts per billion,No Events,2135,99.0,0.8616,0.3,6.0,Y,0.0,,90.0,90.0,2160.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-11-02
70,36,005,0110,42401,1,40.816,-73.902,WGS84,Sulfur dioxide,1 HOUR,1,O,SO2 1-hour 2010,2019,2,Parts per billion,No Events,2146,98.0,0.1256,0.0,2.2,Y,0.0,,91.0,91.0,2184.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-11-02
71,36,005,0133,42401,1,40.8679,-73.87809,WGS84,Sulfur dioxide,1 HOUR,1,O,SO2 1-hour 2010,2019,2,Parts per billion,No Events,2154,99.0,0.3221,0.0,2.1,Y,0.0,,91.0,91.0,2184.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-11-02
72,36,005,0110,42401,1,40.816,-73.902,WGS84,Sulfur dioxide,1 HOUR,1,O,SO2 1-hour 2010,2019,3,Parts per billion,No Events,2166,98.0,0.2214,0.0,4.0,Y,0.0,,92.0,92.0,2208.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-11-02
73,36,005,0133,42401,1,40.8679,-73.87809,WGS84,Sulfur dioxide,1 HOUR,1,O,SO2 1-hour 2010,2019,3,Parts per billion,No Events,2170,98.0,0.398,0.0,3.0,Y,0.0,,92.0,92.0,2208.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-11-02
74,36,005,0110,42401,1,40.816,-73.902,WGS84,Sulfur dioxide,1 HOUR,1,O,SO2 1-hour 2010,2019,4,Parts per billion,No Events,1990,90.0,0.6392,0.1,4.9,Y,0.0,,84.0,84.0,2208.0,91.3,93.0,0768,New York State Department Of Environmental Conservation,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-11-02
75,36,005,0133,42401,1,40.8679,-73.87809,WGS84,Sulfur dioxide,1 HOUR,1,O,SO2 1-hour 2010,2019,4,Parts per billion,No Events,2165,98.0,0.6427,0.2,4.3,Y,0.0,,92.0,92.0,2208.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-11-02
76,36,005,0110,42401,1,40.816,-73.902,WGS84,Sulfur dioxide,24-HR BLK AVG,X,C,SO2 24-hour 1971,2019,1,Parts per billion,No Events,90,100.0,0.6689,0.0,2.4,Y,0.0,,90.0,90.0,90.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-11-02
77,36,005,0133,42401,1,40.8679,-73.87809,WGS84,Sulfur dioxide,24-HR BLK AVG,X,C,SO2 24-hour 1971,2019,1,Parts per billion,No Events,90,100.0,0.8633,0.1,2.2,Y,0.0,,90.0,90.0,90.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-11-02
78,36,005,0110,42401,1,40.816,-73.902,WGS84,Sulfur dioxide,24-HR BLK AVG,X,C,SO2 24-hour 1971,2019,2,Parts per billion,No Events,91,100.0,0.1297,-0.1,0.6,Y,0.0,,91.0,91.0,91.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-11-02
79,36,005,0133,42401,1,40.8679,-73.87809,WGS84,Sulfur dioxide,24-HR BLK AVG,X,C,SO2 24-hour 1971,2019,2,Parts per billion,No Events,91,100.0,0.3264,-0.1,0.7,Y,0.0,,91.0,91.0,91.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-11-02
80,36,005,0110,42401,1,40.816,-73.902,WGS84,Sulfur dioxide,24-HR BLK AVG,X,C,SO2 24-hour 1971,2019,3,Parts per billion,No Events,92,100.0,0.2239,0.0,0.8,Y,0.0,,92.0,92.0,92.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-11-02
81,36,005,0133,42401,1,40.8679,-73.87809,WGS84,Sulfur dioxide,24-HR BLK AVG,X,C,SO2 24-hour 1971,2019,3,Parts per billion,No Events,92,100.0,0.3978,-0.1,0.9,Y,0.0,,92.0,92.0,92.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-11-02
82,36,005,0110,42401,1,40.816,-73.902,WGS84,Sulfur dioxide,24-HR BLK AVG,X,C,SO2 24-hour 1971,2019,4,Parts per billion,No Events,84,91.0,0.6429,0.0,2.4,Y,0.0,,84.0,84.0,92.0,91.3,91.0,0768,New York State Department Of Environmental Conservation,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-11-02
83,36,005,0133,42401,1,40.8679,-73.87809,WGS84,Sulfur dioxide,24-HR BLK AVG,X,C,SO2 24-hour 1971,2019,4,Parts per billion,No Events,92,100.0,0.6391,0.0,2.1,Y,0.0,,92.0,92.0,92.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-11-02
84,36,005,0110,42401,1,40.816,-73.902,WGS84,Sulfur dioxide,3-HR BLK AVG,Y,C,SO2 3-hour 1971,2019,1,Parts per billion,No Events,696,97.0,0.6368,0.1,5.7,Y,,,90.0,90.0,720.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-11-02
85,36,005,0133,42401,1,40.8679,-73.87809,WGS84,Sulfur dioxide,3-HR BLK AVG,Y,C,SO2 3-hour 1971,2019,1,Parts per billion,No Events,707,98.0,0.8274,0.3,4.4,Y,,,90.0,90.0,720.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-11-02
86,36,005,0110,42401,1,40.816,-73.902,WGS84,Sulfur dioxide,3-HR BLK AVG,Y,C,SO2 3-hour 1971,2019,2,Parts per billion,No Events,710,98.0,0.1099,0.0,1.5,Y,,,91.0,91.0,728.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-11-02
87,36,005,0133,42401,1,40.8679,-73.87809,WGS84,Sulfur dioxide,3-HR BLK AVG,Y,C,SO2 3-hour 1971,2019,2,Parts per billion,No Events,709,97.0,0.2927,0.0,1.4,Y,,,91.0,91.0,728.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-11-02
88,36,005,0110,42401,1,40.816,-73.902,WGS84,Sulfur dioxide,3-HR BLK AVG,Y,C,SO2 3-hour 1971,2019,3,Parts per billion,No Events,714,97.0,0.1952,0.0,1.8,Y,,,91.0,91.0,736.0,98.9,100.0,0768,New York State Department Of Environmental Conservation,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-11-02
89,36,005,0133,42401,1,40.8679,-73.87809,WGS84,Sulfur dioxide,3-HR BLK AVG,Y,C,SO2 3-hour 1971,2019,3,Parts per billion,No Events,714,97.0,0.3674,0.0,2.1,Y,,,91.0,91.0,736.0,98.9,100.0,0768,New York State Department Of Environmental Conservation,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-11-02
90,36,005,0110,42401,1,40.816,-73.902,WGS84,Sulfur dioxide,3-HR BLK AVG,Y,C,SO2 3-hour 1971,2019,4,Parts per billion,No Events,655,89.0,0.6027,0.1,4.1,Y,,,83.0,83.0,736.0,90.2,93.0,0768,New York State Department Of Environmental Conservation,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-11-02
91,36,005,0133,42401,1,40.8679,-73.87809,WGS84,Sulfur dioxide,3-HR BLK AVG,Y,C,SO2 3-hour 1971,2019,4,Parts per billion,No Events,708,96.0,0.6113,0.1,3.6,Y,,,91.0,91.0,736.0,98.9,100.0,0768,New York State Department Of Environmental Conservation,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-11-02
92,36,005,0110,42401,1,40.816,-73.902,WGS84,Sulfur dioxide,1 HOUR,1,O,SO2 Annual 1971,2019,1,Parts per billion,No Events,2119,98.0,0.6691,0.2,7.2,Y,,,90.0,90.0,2160.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-11-02
93,36,005,0133,42401,1,40.8679,-73.87809,WGS84,Sulfur dioxide,1 HOUR,1,O,SO2 Annual 1971,2019,1,Parts per billion,No Events,2135,99.0,0.8616,0.3,6.0,Y,,,90.0,90.0,2160.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-11-02
94,36,005,0110,42401,1,40.816,-73.902,WGS84,Sulfur dioxide,1 HOUR,1,O,SO2 Annual 1971,2019,2,Parts per billion,No Events,2146,98.0,0.1256,0.0,2.2,Y,,,91.0,91.0,2184.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-11-02
95,36,005,0133,42401,1,40.8679,-73.87809,WGS84,Sulfur dioxide,1 HOUR,1,O,SO2 Annual 1971,2019,2,Parts per billion,No Events,2154,99.0,0.3221,0.0,2.1,Y,,,91.0,91.0,2184.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-11-02
96,36,005,0110,42401,1,40.816,-73.902,WGS84,Sulfur dioxide,1 HOUR,1,O,SO2 Annual 1971,2019,3,Parts per billion,No Events,2166,98.0,0.2214,0.0,4.0,Y,,,92.0,92.0,2208.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-11-02
97,36,005,0133,42401,1,40.8679,-73.87809,WGS84,Sulfur dioxide,1 HOUR,1,O,SO2 Annual 1971,2019,3,Parts per billion,No Events,2170,98.0,0.398,0.0,3.0,Y,,,92.0,92.0,2208.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-11-02
98,36,005,0110,42401,1,40.816,-73.902,WGS84,Sulfur dioxide,1 HOUR,1,O,SO2 Annual 1971,2019,4,Parts per billion,No Events,1990,90.0,0.6392,0.1,4.9,Y,,,84.0,84.0,2208.0,91.3,93.0,0768,New York State Department Of Environmental Conservation,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-11-02
99,36,005,0133,42401,1,40.8679,-73.87809,WGS84,Sulfur dioxide,1 HOUR,1,O,SO2 Annual 1971,2019,4,Parts per billion,No Events,2165,98.0,0.6427,0.2,4.3,Y,,,92.0,92.0,2208.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-11-02
100,36,005,0110,42401,5,40.816,-73.902,WGS84,Sulfur dioxide,5 MINUTE,H,O,,2019,1,Parts per billion,No Events,25507,98.0,0.6712,0.4,11.0,Y,,,90.0,90.0,25920.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-11-02
101,36,005,0133,42401,5,40.8679,-73.87809,WGS84,Sulfur dioxide,5 MINUTE,H,O,,2019,1,Parts per billion,No Events,25634,99.0,0.863,0.6,8.1,Y,,,90.0,90.0,25920.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-11-02
102,36,005,0110,42401,5,40.816,-73.902,WGS84,Sulfur dioxide,5 MINUTE,H,O,,2019,2,Parts per billion,No Events,25802,98.0,0.1278,0.0,3.8,Y,,,91.0,91.0,26208.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-11-02
103,36,005,0133,42401,5,40.8679,-73.87809,WGS84,Sulfur dioxide,5 MINUTE,H,O,,2019,2,Parts per billion,No Events,25853,99.0,0.3227,0.2,4.2,Y,,,91.0,91.0,26208.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-11-02
104,36,005,0110,42401,5,40.816,-73.902,WGS84,Sulfur dioxide,5 MINUTE,H,O,,2019,3,Parts per billion,No Events,26014,98.0,0.2233,0.0,10.0,Y,,,92.0,92.0,26496.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-11-02
105,36,005,0133,42401,5,40.8679,-73.87809,WGS84,Sulfur dioxide,5 MINUTE,H,O,,2019,3,Parts per billion,No Events,26096,98.0,0.3981,0.1,5.0,Y,,,92.0,92.0,26496.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-11-02
106,36,005,0110,42401,5,40.816,-73.902,WGS84,Sulfur dioxide,5 MINUTE,H,O,,2019,4,Parts per billion,No Events,23984,91.0,0.6436,0.2,7.9,Y,,,84.0,84.0,26496.0,91.3,93.0,0768,New York State Department Of Environmental Conservation,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-11-02
107,36,005,0133,42401,5,40.8679,-73.87809,WGS84,Sulfur dioxide,5 MINUTE,H,O,,2019,4,Parts per billion,No Events,26018,98.0,0.641,0.3,5.4,Y,,,92.0,92.0,26496.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-11-02
108,36,005,0110,42401,1,40.816,-73.902,WGS84,Sulfur dioxide,1 HOUR,1,O,SO2 1-hour 2010,2020,1,Parts per billion,No Events,2156,99.0,0.6395,0.1,5.8,Y,0.0,,91.0,91.0,2184.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-10-31
109,36,005,0133,42401,1,40.8679,-73.87809,WGS84,Sulfur dioxide,1 HOUR,1,O,SO2 1-hour 2010,2020,1,Parts per billion,No Events,2051,94.0,0.5394,0.1,4.6,Y,0.0,,86.0,86.0,2184.0,94.5,96.0,0768,New York State Department Of Environmental Conservation,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-10-31
110,36,005,0110,42401,1,40.816,-73.902,WGS84,Sulfur dioxide,1 HOUR,1,O,SO2 1-hour 2010,2020,2,Parts per billion,No Events,2184,100.0,0.295,0.1,4.3,Y,0.0,,91.0,91.0,2184.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-10-31
111,36,005,0133,42401,1,40.8679,-73.87809,WGS84,Sulfur dioxide,1 HOUR,1,O,SO2 1-hour 2010,2020,2,Parts per billion,No Events,2147,98.0,0.3405,0.1,3.8,Y,0.0,,91.0,91.0,2184.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-10-31
112,36,005,0110,42401,1,40.816,-73.902,WGS84,Sulfur dioxide,1 HOUR,1,O,SO2 1-hour 2010,2020,3,Parts per billion,No Events,2182,99.0,0.2017,0.0,1.7,Y,0.0,,92.0,92.0,2208.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-10-31
113,36,005,0133,42401,1,40.8679,-73.87809,WGS84,Sulfur dioxide,1 HOUR,1,O,SO2 1-hour 2010,2020,3,Parts per billion,No Events,2176,99.0,0.3629,0.0,3.5,Y,0.0,,92.0,92.0,2208.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-10-31
114,36,005,0110,42401,1,40.816,-73.902,WGS84,Sulfur dioxide,1 HOUR,1,O,SO2 1-hour 2010,2020,4,Parts per billion,No Events,2140,97.0,0.5478,0.1,10.2,Y,0.0,,91.0,91.0,2208.0,98.9,100.0,0768,New York State Department Of Environmental Conservation,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-10-31
115,36,005,0133,42401,1,40.8679,-73.87809,WGS84,Sulfur dioxide,1 HOUR,1,O,SO2 1-hour 2010,2020,4,Parts per billion,No Events,2151,97.0,0.5386,0.1,4.7,Y,0.0,,91.0,91.0,2208.0,98.9,100.0,0768,New York State Department Of Environmental Conservation,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-10-31
116,36,005,0110,42401,1,40.816,-73.902,WGS84,Sulfur dioxide,24-HR BLK AVG,X,C,SO2 24-hour 1971,2020,1,Parts per billion,No Events,91,100.0,0.6418,0.1,2.4,Y,0.0,,91.0,91.0,91.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-10-31
117,36,005,0133,42401,1,40.8679,-73.87809,WGS84,Sulfur dioxide,24-HR BLK AVG,X,C,SO2 24-hour 1971,2020,1,Parts per billion,No Events,86,95.0,0.543,0.0,2.3,Y,0.0,,86.0,86.0,91.0,94.5,95.0,0768,New York State Department Of Environmental Conservation,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-10-31
118,36,005,0110,42401,1,40.816,-73.902,WGS84,Sulfur dioxide,24-HR BLK AVG,X,C,SO2 24-hour 1971,2020,2,Parts per billion,No Events,91,100.0,0.2989,0.0,1.6,Y,0.0,,91.0,91.0,91.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-10-31
119,36,005,0133,42401,1,40.8679,-73.87809,WGS84,Sulfur dioxide,24-HR BLK AVG,X,C,SO2 24-hour 1971,2020,2,Parts per billion,No Events,91,100.0,0.3418,0.1,1.1,Y,0.0,,91.0,91.0,91.0,100.0,100.0,0768,New York State Department Of Environmental Conservation,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-10-31
